id,nombre_establecimiento,tipo_ocupacion,direccion,latitud,longitud,ocupacion_longitud,ocupacion_superficie,titularidad,estado_autorizacion,fecha_inicio_autorizacion,fecha_fin_autorizacion,notas
OCUP-1453,EL CAF? DE CHINITAS,terraza,Pasaje Chinitas,36.72090256057002,-4.421191398118572,,25.0,privada,activa,,,
OCUP-1454,EL PASAJE,terraza,Pasaje Chinitas,36.720866018483996,-4.421016854332874,,15.0,privada,activa,,,
OCUP-1455,ROMANCERO,terraza,Pasaje Chinitas,36.72101003595835,-4.421200719752751,,15.0,privada,activa,,,
OCUP-1456,SABOR SABOR,terraza,Pasaje Compositor Lehmberg Ruiz,36.71747353782739,-4.430035432738204,,20.0,privada,activa,,,
OCUP-1457,XPRESS,terraza,Pasaje Compositor Lehmberg Ruiz,36.71775581707293,-4.430525124002766,,65.0,privada,activa,,,
OCUP-1458,EL FIG?N DE JUAN,terraza,Pasaje Esperanto,36.71892582561515,-4.4342153130759145,,46.0,privada,activa,,,
OCUP-1459,PARRILLA ARGENTINA MALENA,terraza,Pasaje Esperanto,36.71892582561515,-4.4342153130759145,,28.0,privada,activa,,,
OCUP-1460,PIZZERIA NIENTE MALE,terraza,Pasaje Esperanto,36.71884909317796,-4.434382613656135,,31.0,privada,activa,,,
OCUP-1461,CAFE BAR FEDE,terraza,Pasaje Esperanto,36.71890129660822,-4.434618047845075,,14.0,privada,activa,,,
OCUP-1462,SENJIE LIN,terraza,Pasaje Gorbea,36.72305151812565,-4.438174975908307,,34.0,privada,activa,,,
OCUP-1463,AMBAR,terraza,Pasaje Marmoles,36.721260560405725,-4.431861802686365,,13.0,privada,activa,,,
OCUP-1464,COME Y CALLA,terraza,Pasaje Marmoles,36.721110487191254,-4.431938876908296,,5.0,privada,activa,,,
OCUP-1465,RECYCLOS BIKESHOP,terraza,Pasaje Marques de Villafiel,36.71932712357882,-4.424828004947485,,21.0,privada,activa,,,
OCUP-1466,EL PARAISO DE FALLA,terraza,Pasaje Noblejas,36.71366430363004,-4.427616368197453,,15.0,privada,activa,,,
OCUP-1467,VIDA MIA,terraza,Pasaje Noblejas,36.71366430363004,-4.427616368197453,,15.0,privada,activa,,,
OCUP-1468,WUJI2,terraza,Pasaje Noblejas,36.71376645065557,-4.427776526965244,,40.0,privada,activa,,,
OCUP-1469,D´VINOS Y COPAS,terraza,Pasaje Noblejas,36.71408617723404,-4.428188205193814,,46.0,privada,activa,,,
OCUP-1470,HELADERIA JIJONA,terraza,Calle Lope de Rueda,36.73913241492173,-4.481449459865465,,21.0,privada,activa,,,
OCUP-1471,LA RECOVA,terraza,Pasaje Ntra Sra de los Dolores de San Juan,36.72012665445315,-4.423621780800953,,2.0,privada,activa,,,
OCUP-1472,CASUAL-BAR ALMIJARA,terraza,Pasaje San Fernando,36.713876343086675,-4.4273980636900125,,20.0,privada,activa,,,
OCUP-1473,MAS VERMUT,terraza,Pasaje San Fernando,36.713913454512735,-4.427347687593924,,6.0,privada,activa,,,
OCUP-1474,FUSION,terraza,Pasaje San Fernando,36.714022327170255,-4.427522066991322,,22.0,privada,activa,,,
OCUP-1475,BAR JOSMAR,terraza,Pasaje Suarez de,36.72797189226137,-4.441105295181738,,12.0,privada,activa,,,
OCUP-1476,AL NORTE,terraza,Pasaje Valencia,36.714566851501594,-4.425052443209194,,10.0,privada,activa,,,
OCUP-1477,ISTURK KEBAB,terraza,Pasaje Virgen de Belen,36.693950914254025,-4.45400176058627,,25.0,privada,activa,,,
OCUP-1478,LA BODEGUITA,terraza,Plaza Aduana,36.72011711132334,-4.417643621897781,,12.0,privada,activa,,,
OCUP-1479,"ALAPARTE, FRAN RASCADO",terraza,Plaza Arriola,36.71911177444058,-4.425067759092133,,18.0,privada,activa,,,
OCUP-1480,STANDARD COFFEE CLUB,terraza,Plaza Aurora,36.7219276878842,-4.4260918623018926,,15.0,privada,activa,,,
OCUP-1481,EL A?EJO TABERNA,terraza,Plaza Bailen,36.724382149170985,-4.431811660279525,,2.0,privada,activa,,,
OCUP-1482,BAR LA RIA,terraza,Plaza Basconia,36.72324244053558,-4.437348156566304,,7.0,privada,activa,,,
OCUP-1483,BAR PACO,terraza,Plaza Blanes,36.67916184209018,-4.446803050981588,,24.0,privada,activa,,,
OCUP-1484,LA BELLA LOLA,terraza,Plaza Carbon,36.72183784438191,-4.420306642114353,,28.0,privada,activa,,,
OCUP-1485,EMILY BAR,terraza,Plaza Conde de Ferreria,36.73271350565481,-4.429197086943595,,12.0,privada,activa,,,
OCUP-1486,JOHN SCOTT´S,terraza,Plaza Constitucion,36.72118329348266,-4.4216030041692225,,64.0,privada,activa,,,
OCUP-1487,STARBUCKS,terraza,Plaza Constitucion,36.72086351912217,-4.422298479899064,,31.0,privada,activa,,,
OCUP-1488,LA CANASTA,terraza,Plaza Constitucion,36.72103321919758,-4.421621816587204,,11.0,privada,activa,,,
OCUP-1489,MC SULTAN,terraza,Plaza Cruz de Humilladero,36.71170349213639,-4.441197281224257,,23.0,privada,activa,,,
OCUP-1490,SABOR CON ENCANTO,terraza,Plaza Enrique Garcia-herrera,36.719951947522254,-4.424032174725374,,7.0,privada,activa,,,
OCUP-1491,MULITA COCINA MEXICANA,terraza,Plaza Enrique Garcia-herrera,36.71962890328937,-4.424945628868792,,9.0,privada,activa,,,
OCUP-1492,TE PIKO,terraza,Plaza Enrique Garcia-herrera,36.71981847079688,-4.424422341122743,,22.0,privada,activa,,,
OCUP-1493,TO PERITA,terraza,Plaza Enrique Garcia-herrera,36.71981847079688,-4.424422341122743,,28.0,privada,activa,,,
OCUP-1494,AROMA CAF?,terraza,Plaza Enrique Navarro,36.71609382703662,-4.428666004304664,,29.0,privada,activa,,,
OCUP-1495,RINCON DE MIGUEL,terraza,Plaza Enrique Navarro,36.716114618017656,-4.428989409437974,,33.0,privada,activa,,,
OCUP-1496,MALA LECHE 2,terraza,Plaza Felix Saenz,36.719173078273556,-4.423131508827644,,18.0,privada,activa,,,
OCUP-1497,STARBUCKS COFFEE,terraza,Plaza Felix Saenz,36.719173078273556,-4.423131508827644,,40.0,privada,activa,,,
OCUP-1498,GALLO RONCO,terraza,Plaza Flores las,36.720538319361516,-4.422163659566373,,42.0,privada,activa,,,
OCUP-1499,KRAKEN,terraza,Plaza Flores las,36.720538319361516,-4.422163659566373,,20.0,privada,activa,,,
OCUP-1500,KRAKEN,terraza,Plaza Flores las,36.72051743608888,-4.422046905493003,,22.0,privada,activa,,,
OCUP-1501,BELUGA,terraza,Plaza Flores las,36.720267699720104,-4.4220803847253425,,90.0,privada,activa,,,
OCUP-1502,EL GALLO RONCO,terraza,Plaza Flores las,36.720267699720104,-4.4220803847253425,,37.0,privada,activa,,,
OCUP-1503,TERRAZA DE LAS FLORES,terraza,Plaza Flores las,36.72004105814395,-4.422240514825952,,28.0,privada,activa,,,
OCUP-1504,O MAMMA MIA,terraza,Plaza Flores las,36.72029546380614,-4.422272770882072,,47.0,privada,activa,,,
OCUP-1505,SANTO VINO,terraza,Plaza Hospital Civil,36.727327896956766,-4.430019335943514,,28.0,privada,activa,,,
OCUP-1506,BAR O?A,terraza,Plaza Hospital Civil,36.72707841141848,-4.429934107423963,,27.0,privada,activa,,,
OCUP-1507,VINO M?O,terraza,Plaza Jeronimo Cuervo,36.72459251782504,-4.418932474532631,,70.0,privada,activa,,,
OCUP-1508,BAR SANTAELLA,terraza,Plaza Larita,36.696734447792416,-4.457148443880491,,35.0,privada,activa,,,
OCUP-1509,RESTAURANTE EL PIK?N_VER F.11,terraza,Plaza Lex Flavia Malacitana,36.72998094541001,-4.417385715910282,,30.0,privada,activa,,,
OCUP-1510,BAR MERCADO EL CARMEN,terraza,Plaza Locutor Domingo Merida,36.71379397137129,-4.429658618212565,,82.0,privada,activa,,,
OCUP-1511,PESCAITO EL CARMEN II,terraza,Plaza Locutor Domingo Merida,36.71379397137129,-4.429658618212565,,58.0,privada,activa,,,
OCUP-1512,LA CAPITANA,terraza,Plaza Luz de la,36.69635669257328,-4.45370603350157,,31.0,privada,activa,,,
OCUP-1513,BURGUER SCOOBY,terraza,Plaza Maestre Andres,36.69815604224146,-4.446908051084697,,27.0,privada,activa,,,
OCUP-1514,PIZZA PINO,terraza,Plaza Malagueta,36.71824653382612,-4.410400982096741,,28.0,privada,activa,,,
OCUP-1515,BURGUER KING,terraza,Plaza Malagueta,36.71841720804529,-4.4095009589255385,,35.0,privada,activa,,,
OCUP-1516,RESTAURANTE ANTONIO MARTIN,terraza,Plaza Malagueta,36.71806764798872,-4.409603318609859,,24.0,privada,activa,,,
OCUP-1517,GELATERIA CORMANI,terraza,Plaza Manos Unidas,36.727713459665424,-4.462744968987342,,25.0,privada,activa,,,
OCUP-1518,MCDONALD'S,terraza,Plaza Marina de la,36.71841357511578,-4.420895728609094,,72.0,privada,activa,,,
OCUP-1519,ILLARI PUERTO,terraza,Plaza Marina de la,36.71731081461232,-4.420731569367352,,24.0,privada,activa,,,
OCUP-1520,33/45,terraza,Plaza Marques del Vado del Maestre,36.7223745303377,-4.420976207861811,,40.0,privada,activa,,,
OCUP-1521,PEPA Y PEPE III,terraza,Plaza Marques del Vado del Maestre,36.722291885977825,-4.420731746062432,,5.0,privada,activa,,,
OCUP-1522,33/45,terraza,Plaza Marques del Vado del Maestre,36.72224448321797,-4.420955169299363,,24.0,privada,activa,,,
OCUP-1523,DULCE DREAMS,terraza,Plaza Martires,36.72233452964046,-4.4226491793604925,,14.0,privada,activa,,,
OCUP-1524,"ARTE IN FARINA, PIZZERIA",terraza,Plaza Martires,36.72250569281287,-4.422495243658493,,7.0,privada,activa,,,
OCUP-1525,CAFE BAR POMBO,terraza,Plaza Martires,36.72245166396127,-4.422398542851372,,28.0,privada,activa,,,
OCUP-1526,CORTIJO DE PEPE,terraza,Plaza Merced,36.72294350063178,-4.417866567312654,,22.0,privada,activa,,,
OCUP-1527,BUGA RAMEN,terraza,Plaza Merced,36.72330278693689,-4.418197411346303,,5.0,privada,activa,,,
OCUP-1528,ADN,terraza,Plaza Merced,36.72344150083695,-4.418085281737972,,13.0,privada,activa,,,
OCUP-1529,SIGLO XXI,terraza,Plaza Merced,36.72351992499234,-4.417998082576231,,7.0,privada,activa,,,
OCUP-1530,M. KEBAB,terraza,Plaza Merced,36.72379079784333,-4.417751269621912,,12.0,privada,activa,,,
OCUP-1531,CALLE DE BRUSELAS,terraza,Plaza Merced,36.72391655526217,-4.417550442996941,,36.0,privada,activa,,,
OCUP-1532,ESQUINA KANAYA,terraza,Plaza Merced,36.72391655526217,-4.417550442996941,,28.0,privada,activa,,,
OCUP-1533,EL CLAN,terraza,Plaza Merced,36.723820367244976,-4.417411034009813,,35.0,privada,activa,,,
OCUP-1534,LA RAMBLA DE MERCED,terraza,Plaza Merced,36.723820367244976,-4.417411034009813,,37.0,privada,activa,,,
OCUP-1535,OCEANO,terraza,Plaza Merced,36.723728027658055,-4.417279232088181,,72.0,privada,activa,,,
OCUP-1536,LOS MARANGOS PLAZA DE LA MERCE,terraza,Plaza Merced,36.72361737654984,-4.417111396065151,,35.0,privada,activa,,,
OCUP-1537,PICASSO 1,terraza,Plaza Merced,36.723527646373945,-4.416971625264403,,36.0,privada,activa,,,
OCUP-1538,RITA S RESTO-BAR,terraza,Plaza Merced,36.723527646373945,-4.416971625264403,,35.0,privada,activa,,,
OCUP-1539,CA?ADU,terraza,Plaza Merced,36.72344432723095,-4.416844547441582,,35.0,privada,activa,,,
OCUP-1540,EL CARMEN,terraza,Plaza Merced,36.72344432723095,-4.416844547441582,,36.0,privada,activa,,,
OCUP-1541,BYOKO,terraza,Plaza Merced,36.72337552404457,-4.4167353614596525,,36.0,privada,activa,,,
OCUP-1542,PICASSO 2,terraza,Plaza Merced,36.72361737654984,-4.417111396065151,,59.0,privada,activa,,,
OCUP-1543,HELADOS LA LUNA,terraza,Plaza Misericordia,36.713473779452514,-4.428988225711774,,24.0,privada,activa,,,
OCUP-1544,LOS DELFINES,terraza,Plaza Misericordia,36.71331311302493,-4.429497452222214,,27.0,privada,activa,,,
OCUP-1545,EL RINCONCITO DE SUSAN,terraza,Plaza Monse?or Bocanegra,36.730228954662344,-4.4398717957532865,,21.0,privada,activa,,,
OCUP-1546,BURGUER PARRILLA,terraza,Plaza Monta?o,36.725611702819904,-4.420513833020222,,13.0,privada,activa,,,
OCUP-1547,CAF. HNOS FERNANDEZ MARTOS,terraza,Plaza Moreno Villa,36.70666588053812,-4.434946229084516,,14.0,privada,activa,,,
OCUP-1548,JEMINI,terraza,Plaza Moreno Villa,36.70666588053812,-4.434946229084516,,25.0,privada,activa,,,
OCUP-1549,LAS NI?AS,terraza,Plaza Moreno Villa,36.70666588053812,-4.434946229084516,,19.0,privada,activa,,,
OCUP-1550,FAMILY KEBAB PIZZERIA,terraza,Plaza Moreno Villa,36.70660608912026,-4.434857303043505,,16.0,privada,activa,,,
OCUP-1551,LA TANA DEL LUPO,terraza,Plaza Moreno Villa,36.706353602833765,-4.434540278207865,,17.0,privada,activa,,,
OCUP-1552,EL RINC?N DE LOLA,terraza,Plaza Moreno Villa,36.706249153377144,-4.434405877083646,,15.0,privada,activa,,,
OCUP-1553,LA PACA,terraza,Plaza Moreno Villa,36.706249153377144,-4.434405877083646,,19.0,privada,activa,,,
OCUP-1554,LOS NENES,terraza,Plaza Mozart,36.69394329669442,-4.450446676386038,,31.0,privada,activa,,,
OCUP-1555,NADOR,terraza,Plaza Murillo Carrera,36.7059570945485,-4.435648767841086,,11.0,privada,activa,,,
OCUP-1556,LA FONTANA,terraza,Plaza Obispo,36.71998447470708,-4.420202313559753,,59.0,privada,activa,,,
OCUP-1557,LA MALAGUE?A,terraza,Plaza Obispo,36.71998447470708,-4.420202313559753,,95.0,privada,activa,,,
OCUP-1558,L´EXPERIENCE,terraza,Plaza Obispo,36.720051885788564,-4.420463450654693,,88.0,privada,activa,,,
OCUP-1559,TATANEGRO,terraza,Plaza Obispo,36.720051885788564,-4.420463450654693,,42.0,privada,activa,,,
OCUP-1560,CAFE DE ESTRAPERLO,terraza,Plaza Poeta Alfonso Canales,36.71702799582041,-4.421068746686273,,8.0,privada,activa,,,
OCUP-1561,DO?A IN?S,terraza,Plaza Poeta Alfonso Canales,36.71707498429666,-4.420911374643213,,57.0,privada,activa,,,
OCUP-1562,BAR GABI,terraza,Plaza Reyna Manescau,36.70554161846185,-4.434841003042267,,15.0,privada,activa,,,
OCUP-1563,BAR CARLOS,terraza,Plaza Reyna Manescau,36.705362030829725,-4.434937580919836,,56.0,privada,activa,,,
OCUP-1564,BAR JUANITA,terraza,Plaza Salvador el,36.73169486177668,-4.568619031281181,,50.0,privada,activa,,,
OCUP-1565,LA TABERNADE CHURRIANA,terraza,Plaza San Antonio Abad,36.66854043066335,-4.504096230174912,,24.0,privada,activa,,,
OCUP-1566,CIAO,terraza,Plaza San Francisco,36.72392335608957,-4.422835821188152,,22.0,privada,activa,,,
OCUP-1567,LA TRANCA,terraza,Plaza San Pedro Alcantara,36.72412517378651,-4.421190220004993,,7.0,privada,activa,,,
OCUP-1568,LA QUINTONERIA,terraza,Plaza San Pedro Alcantara,36.72412517378651,-4.421190220004993,,33.0,privada,activa,,,
OCUP-1569,TABERNA ASTORIA,terraza,Plaza Siglo,36.72155412037779,-4.420236150598484,,24.0,privada,activa,,,
OCUP-1570,A LA TURCA,terraza,Plaza Solidaridad de la,36.71377520741075,-4.433491387109716,,35.0,privada,activa,,,
OCUP-1571,EL SECRETO TAPAS BAR,terraza,Plaza Solidaridad de la,36.71377520741075,-4.433491387109716,,20.0,privada,activa,,,
OCUP-1572,REY ISTAMBUL KEBAB,terraza,Plaza Solidaridad de la,36.71377520741075,-4.433491387109716,,30.0,privada,activa,,,
OCUP-1573,TACOS DE LYON,terraza,Plaza Solidaridad de la,36.71377520741075,-4.433491387109716,,30.0,privada,activa,,,
OCUP-1574,PEPA REVUELO,terraza,Plaza Solidaridad de la,36.71401563340284,-4.4334431626674355,,23.0,privada,activa,,,
OCUP-1575,RESTAURANTE ZAIQA,terraza,Plaza Solidaridad de la,36.71401563340284,-4.4334431626674355,,26.0,privada,activa,,,
OCUP-1576,DI MOCCA,terraza,Plaza Solidaridad de la,36.7142302099469,-4.433340783028613,,25.0,privada,activa,,,
OCUP-1577,DOMINO´S PIZZA,terraza,Plaza Solidaridad de la,36.7142302099469,-4.433340783028613,,27.0,privada,activa,,,
OCUP-1578,ZAIQA KEBAB,terraza,Plaza Solidaridad de la,36.7142302099469,-4.433340783028613,,24.0,privada,activa,,,
OCUP-1579,LOS ROSALES,terraza,Plaza Solidaridad de la,36.714520872292915,-4.431486417884336,,14.0,privada,activa,,,
OCUP-1580,LORENA CAF?,terraza,Plaza Solidaridad de la,36.714520872292915,-4.431486417884336,,44.0,privada,activa,,,
OCUP-1581,CANTANAPOLI,terraza,Plaza Solidaridad de la,36.714001009448324,-4.431330117299665,,22.0,privada,activa,,,
OCUP-1582,MR NOODLES,terraza,Plaza Solidaridad de la,36.714001009448324,-4.431330117299665,,41.0,privada,activa,,,
OCUP-1583,THE GREAT INDIA,terraza,Plaza Solidaridad de la,36.714001009448324,-4.431330117299665,,21.0,privada,activa,,,
OCUP-1584,WALDO´S,terraza,Plaza Teatro,36.723549297015836,-4.421122651679323,,5.0,privada,activa,,,
OCUP-1585,ANCHOITA BAR,terraza,Plaza Teatro,36.72379569178235,-4.420738551262983,,20.0,privada,activa,,,
OCUP-1586,VERMUTERIA LA CLASICA,terraza,Plaza Uncibay,36.72231275106377,-4.419946035296511,,36.0,privada,activa,,,
OCUP-1587,LOS GATOS,terraza,Plaza Uncibay,36.7223582033192,-4.420037212818232,,14.0,privada,activa,,,
OCUP-1588,A LA TURCA,terraza,Plaza Uncibay,36.722411583366856,-4.420171848163433,,16.0,privada,activa,,,
OCUP-1589,CASA LOLA,terraza,Plaza Uncibay,36.722411583366856,-4.420171848163433,,71.0,privada,activa,,,
OCUP-1590,MADEINTERRANEA,terraza,Plaza Uncibay,36.722411583366856,-4.420171848163433,,29.0,privada,activa,,,
OCUP-1591,AMARETTO,terraza,Plaza Uncibay,36.72250396192017,-4.420418000609543,,54.0,privada,activa,,,
OCUP-1592,OLD TOWN,terraza,Plaza Uncibay,36.72267763182905,-4.420561894207972,,23.0,privada,activa,,,
OCUP-1593,CASA LOLA,terraza,Plaza Uncibay,36.72265803489974,-4.4202649563133525,,12.0,privada,activa,,,
OCUP-1594,RESTAURANTE ARIGATO,terraza,Plaza Uncibay,36.72240881289995,-4.419954431899992,,3.0,privada,activa,,,
OCUP-1595,TABERNA LOS GATOS,terraza,Plaza Uncibay,36.72240881289995,-4.419954431899992,,28.0,privada,activa,,,
OCUP-1596,BAR AICHA,terraza,Plaza Verdiales,36.74094802976511,-4.4297161727336025,,30.0,privada,activa,,,
OCUP-1597,CAF? BAR JARD?N DE LOS MONOS,terraza,Plaza Victoria,36.726778620448464,-4.413734360583611,,14.0,privada,activa,,,
OCUP-1598,HAMBURGUESERIA GUSTAVO,terraza,Plaza Victoria,36.726778620448464,-4.413734360583611,,8.0,privada,activa,,,
OCUP-1599,BABILONIA,terraza,Plaza Villa de Castelldefels,36.71532090670321,-4.438464633676687,,24.0,privada,activa,,,
OCUP-1600,LOS MARFILES,terraza,Plaza Villa de Castelldefels,36.71532090670321,-4.438464633676687,,77.0,privada,activa,,,
OCUP-1601,LA BOHEME,terraza,Plaza Villa de Castelldefels,36.71498445676843,-4.438749771237655,,33.0,privada,activa,,,
OCUP-1602,LE GRAND CAFE CENTRO,terraza,Pasillo Guimbarda,36.7208913007014,-4.425756622328694,,245.0,privada,activa,,,
OCUP-1603,CAFE-BAR ORTEGA,terraza,Pasillo Santa Isabel,36.71959700667972,-4.425118540440323,,28.0,privada,activa,,,
OCUP-1604,BAR CANAIMA,terraza,Calle Simeon Gimenez Reyna,36.71917425688042,-4.439780426693126,,14.0,privada,activa,,,
OCUP-1605,HOTEL NH MALAGA,terraza,Pasillo Santo Domingo,36.71832694318637,-4.426214169500733,,65.0,privada,activa,,,
OCUP-1606,BAR EL CHISPITO,terraza,Paseo Antonio Machado,36.70162985488468,-4.434594019990225,,11.0,privada,activa,,,
OCUP-1607,LABERINTO,terraza,Paseo Antonio Machado,36.700993802390315,-4.435507718706925,,7.0,privada,activa,,,
OCUP-1608,TXIQUITA TASCA,terraza,Paseo Cerrado de Calderon,36.72561716967159,-4.381585837581236,,9.0,privada,activa,,,
OCUP-1609,ABABOR,terraza,Paseo Cerrado de Calderon,36.72618052294633,-4.381691557269586,,12.0,privada,activa,,,
OCUP-1610,ANYWAY WINE BAR,terraza,Paseo Farola,36.71732193133486,-4.4123923107147816,,27.0,privada,activa,,,
OCUP-1611,DIVINNO,terraza,Paseo Farola,36.71732193133486,-4.4123923107147816,,29.0,privada,activa,,,
OCUP-1612,AXARQUIA GONG,terraza,Paseo Farola,36.71732193133486,-4.4123923107147816,,57.0,privada,activa,,,
OCUP-1613,CHIRINGUITO ESCRIBANO,terraza,Paseo Maritimo Antonio Banderas,36.69453262850932,-4.439085570450267,,5.0,privada,activa,,,
OCUP-1614,ALMA LIMA,terraza,Paseo Maritimo Ciudad de Melilla,36.71603642670979,-4.412400707725432,,19.0,privada,activa,,,
OCUP-1615,CERVECER?A UNTERT?RKHEIM,terraza,Paseo Maritimo Ciudad de Melilla,36.71603642670979,-4.412400707725432,,30.0,privada,activa,,,
OCUP-1616,VINUMPLAY TOASTSHOP,terraza,Paseo Maritimo Ciudad de Melilla,36.7167415133494,-4.41159051079213,,18.0,privada,activa,,,
OCUP-1617,BAR VENUS,terraza,Paseo Maritimo Ciudad de Melilla,36.716964786803054,-4.411358209835382,,18.0,privada,activa,,,
OCUP-1618,EL GALLO ROJO,terraza,Paseo Maritimo Ciudad de Melilla,36.716964786803054,-4.411358209835382,,21.0,privada,activa,,,
OCUP-1619,La Galga,terraza,Paseo Maritimo Ciudad de Melilla,36.716964786803054,-4.411358209835382,,20.0,privada,activa,,,
OCUP-1620,LA RECACHITA,terraza,Paseo Maritimo Ciudad de Melilla,36.716964786803054,-4.411358209835382,,8.0,privada,activa,,,
OCUP-1621,MARISQUERIA PLAZA BEACH,terraza,Paseo Maritimo Ciudad de Melilla,36.71788291248411,-4.410319049476191,,72.0,privada,activa,,,
OCUP-1622,CAFETERIA BAR FLOR,terraza,Paseo Reding,36.72079643702983,-4.411498234517699,,51.0,privada,activa,,,
OCUP-1623,LA FONTAINE,terraza,Paseo Reding,36.721075588907645,-4.411226330091341,,3.0,privada,activa,,,
OCUP-1624,LA CAMPERIA,terraza,Paseo Sancha,36.72150269270065,-4.404297339574529,,12.0,privada,activa,,,
OCUP-1625,LA TABERNA DEL FRAILE,terraza,Paseo Sancha,36.72158070119385,-4.401905281136329,,16.0,privada,activa,,,
OCUP-1626,CAFETERIA FLORES,terraza,Paseo Tilos los,36.71318423269428,-4.436390617048575,,11.0,privada,activa,,,
OCUP-1627,LOS TILOS,terraza,Paseo Tilos los,36.71325111091135,-4.437164192893206,,25.0,privada,activa,,,
OCUP-1628,BAR TONY,terraza,Paseo Tilos los,36.713231653605746,-4.437292253496886,,24.0,privada,activa,,,
OCUP-1629,TENTACION LATINA,terraza,Paseo Tilos los,36.713231653605746,-4.437292253496886,,17.0,privada,activa,,,
OCUP-1630,TAPERIA LA PLUMA,terraza,Paseo Tilos los,36.712914911338665,-4.438256210850486,,7.0,privada,activa,,,
OCUP-1631,BAR RESTAURANTE WUJI,terraza,Paseo Tilos los,36.712739391387466,-4.438591923039467,,16.0,privada,activa,,,
OCUP-1632,EL RINCON DE GALICIA,terraza,Paseo Tilos los,36.71265783534909,-4.438752846294626,,19.0,privada,activa,,,
OCUP-1633,PERRO VIEJO,terraza,Plazuela San Juan de Dios,36.72206241464585,-4.422893840490422,,19.0,privada,activa,,,
OCUP-1634,CERVECERIA DRAGON,terraza,Pasaje Virgen de Belen,36.693950914254025,-4.45400176058627,,13.0,privada,activa,,,
OCUP-1635,SERRANITOS TEBA- LOS GUINDOS,terraza,Plaza Brigadas Internacionales de las,36.688712539712434,-4.448204186188528,,26.0,privada,activa,,,
OCUP-1636,LA PICADA,terraza,Calle Diego Vazquez Otero,36.71789304320985,-4.439247753888616,,12.0,privada,activa,,,
OCUP-1637,MALAMENTE,terraza,Plaza Moreno Villa,36.70632403513522,-4.435201796773136,,42.0,privada,activa,,,
OCUP-1638,LA CHEESEQUERIA DE TEATINOS,terraza,Calle Francisco Barbin,36.7209697283008,-4.472882324756774,,31.0,privada,activa,,,
OCUP-1639,RESTAURANTE MARTIN,terraza,Calle Mendivil,36.712774597467224,-4.4325788225596545,,42.0,privada,activa,,,
